zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,credit_history,credit_line_ratio,balance_annual_income,fico_avg_score,installment_amnt_ratio
61,0.432855460010408,4.598479880960533,1.2917079073697213,6.41202624227654,3.5329057370266077,0.5781308872621056,0.49112536375211463,0.8388565619632747,0.39038068459755587,2.1907816031347136,8.198204557214218,0.385554611800394,16324.284523730274,23.946121357547014,2.191309661488431,0.3576392287730142,2553.2922031744856,0.16370785868188112,0.1119199328243523,31.530412528860943,0.004212135648801284
62,0.43813813815472114,4.555481821145797,1.3013763209316274,6.431417263914422,3.5476756754968797,0.5803220146401301,0.49428868653000235,0.8374851862257804,0.38937917886587703,2.0073995638048387,8.035471690561463,0.368331085786934,14849.415222646097,23.762876392736953,2.138113674539661,0.33699500587239556,2414.191118166154,0.1611447172201085,0.11474873436051039,30.558160993446144,0.004301344034902347
63,0.43933503859614,4.560249590896307,1.297613205651964,6.4457569405697095,3.6285214575867895,0.5956939570451887,0.5147572166754759,0.83615759040324,0.4155782788382872,2.1537223599990227,8.116685824498253,0.38272501396036085,20003.6182922958,24.119891678964958,2.3207869646407366,0.34278990364273004,2547.355014376161,0.16947872459991897,0.11221833821334488,31.411524942944073,0.004298090914447153
64,0.444367463742357,4.60847001397914,1.3061546421153851,6.510907843620546,3.6056018585783063,0.5762970689796776,0.4853554512452086,0.838167183987128,0.4032407870048665,2.16000453930218,8.128813308803375,0.38275311273320034,16398.592214442036,23.80186595263623,2.0957228715668372,0.3365643160764729,2514.8388005069937,0.16854502207592556,0.11188425401765685,31.979129242710417,0.004340521512950364
65,0.4293894390481367,4.519022027824785,1.2901745643461937,6.394768992270084,3.579461209759627,0.5827385162264931,0.5049505282120537,0.8415667188856294,0.4052534601892302,2.1238370282734245,8.346793616072311,0.37529896263675405,15227.388371591021,23.810809127159505,2.0502233295696235,0.33830825959142385,2478.5883396035574,0.16944359519915697,0.11601240542489291,30.510022657965933,0.004326238674843668
66,0.43666388557852587,4.557588637672907,1.2988223718934813,6.4686061620375686,3.6053632268215683,0.6009391400610032,0.49817236137693,0.8335036031323768,0.37229913533995773,2.13975475612131,8.254739166518938,0.37121559140738797,16574.632038831714,23.637902792703507,2.1063894291832996,0.31198786677036944,2521.3857682252046,0.17182557898530973,0.11315102170625886,31.17922043660128,0.004244942747515412
67,0.43436402279611647,4.515157141786973,1.2961523928027032,6.4113779790217444,3.588925084975162,0.6006375065675068,0.4771141185141762,0.8417608734945665,0.37859864500625684,2.1487564902354928,8.081946528727512,0.37094171554119126,11852.386988942619,23.264514034329,1.952152593134339,0.31550477060518967,2484.34279150179,0.166048958098695,0.11455855876110557,30.624977726025847,0.004224242507695506
68,0.4230491822813293,4.781674762860839,1.2811273876424827,6.379007117207952,3.667862970629639,0.6534454157659125,0.48036312620252364,0.8193142546658695,0.4423176360063867,2.122547443255666,8.63953031772942,0.4275692795537407,18355.610811940536,22.993473281720615,1.8716722818403493,0.3472557210961484,2534.8795144202013,0.18031105339392817,0.11456501474704299,29.937702356052995,0.004244974440462711
69,0.45886512862208295,4.70106865905803,1.2702993901829474,6.243661545098938,3.826148404552617,0.6209125909645274,0.4797709824503026,0.8243768718295822,0.43758694839435525,2.4971756908886893,8.343755438544354,0.42493447903247267,9340.483005745516,23.45526368549981,1.6312906782634127,0.3252570634041686,2301.1244311803753,0.17149362239781618,0.12558594608456683,27.31940880049323,0.004357135733789378
70,0.44177896474645345,4.657125545954054,1.318762709973328,6.547595545077066,3.59259961371616,0.6318618601982935,0.5092651143967417,0.8330169160338866,0.4197458118796383,2.3758118208830985,8.396687288247906,0.29559907034630645,16983.89297343916,24.503781295812356,1.9650580105112603,0.2523837858344157,2625.6472550982962,0.17192393081526092,0.11149216542420888,31.655074008134292,0.004362090277117706
71,0.43366099914600126,4.638175013222191,1.3125294234541003,6.494250349038701,3.5177513980630257,0.6331746597193907,0.5022629787293227,0.8387980780942765,0.4320825981865451,2.3012405573364747,8.501993205015928,0.3340989299556758,15347.901446984752,24.300712942241876,1.8659308570113724,0.27334741314182237,2658.834082073028,0.17247983839123984,0.11494758037199247,31.036969396065633,0.004281237019732302
72,0.4416862296899014,4.582092225401268,1.298933093938845,6.397696904131183,3.53773272791608,0.583110223904278,0.5124951011275648,0.830922534733596,0.42468942771032314,2.217755673185116,8.297576731252406,0.3893883404971294,13480.172697758278,23.418050291667992,2.049278332633909,0.31649832080972545,2603.471687556325,0.17175756033940512,0.11314505720054735,30.695410148582145,0.004387999599081478
73,0.4429178948796132,4.5225948760022625,1.2900588556744452,6.410015910528192,3.6024193629626575,0.60158223652609,0.4912641019326925,0.8270678997526535,0.4205492909796818,2.324027278039167,8.295280657689675,0.3694334049821966,16759.70528585385,24.203474159005054,2.120523168358725,0.32136578499619417,2609.468253231719,0.1700653158423747,0.1112842588131696,30.775659066812256,0.004337733909432843
74,0.4366487901150073,4.505173573792762,1.2914587970747606,6.383833130872106,3.6219559862812987,0.5958937836129338,0.48993782975096356,0.8313014272079194,0.4304837575174246,2.1788438042418385,8.293145436795996,0.3917940028066798,18123.493669508574,24.20291983015598,1.8911244108620773,0.3299758722903308,2536.506197144079,0.16860643767956082,0.11262755930396964,30.05842815382436,0.004263667421756407
75,0.4271617785725652,4.570498933256924,1.2932199860461049,6.420056313750529,3.6312673720393813,0.6327442722341553,0.5131415161862556,0.8243057153270221,0.3906164768455879,2.3325001092113777,8.29343513422094,0.29986053561712694,16027.04898287578,23.775725685885288,1.8909880494265476,0.2553407126414953,2695.6178877156735,0.17078042869002014,0.10889326660273999,32.00236604532283,0.004233450654166531
